Rule,Stimulus,RuleType,StimulusType,EncodingRT,ExecutionRT,Accuracy
(ODD A),(4 (A B)),SYMBOLIC,INFERRED,1.1490173,1.1399841,1
(EVEN INDEX),(2 (A B)),CONCRETE,INSTRUCTED,1.1490173,0.76498413,1
(EVEN A),(3 (A B)),SYMBOLIC,INFERRED,1.1490173,1.1399841,1
(ODD B),(7 (A B)),SYMBOLIC,INSTRUCTED,1.1490173,0.9499817,1
(ODD INDEX),(3 (A B)),CONCRETE,INSTRUCTED,1.1490173,0.76498413,1
(ODD INDEX),(3 (B A)),CONCRETE,INSTRUCTED,1.1490173,0.76498413,1
(ODD INDEX),(1 (A B)),CONCRETE,INSTRUCTED,1.1489868,0.76501465,1
(EVEN INDEX),(9 (B A)),CONCRETE,INFERRED,1.1489868,0.9550171,1
(EVEN B),(6 (B A)),SYMBOLIC,INSTRUCTED,1.1489868,0.9500122,1
(ODD B),(7 (B A)),SYMBOLIC,INSTRUCTED,1.1489868,0.9500122,1
(EVEN A),(6 (B A)),SYMBOLIC,INSTRUCTED,1.1489868,0.9500122,1
(EVEN MIDDLE),(9 (A B)),CONCRETE,INFERRED,1.1489868,0.9550171,1
(EVEN A),(8 (A B)),SYMBOLIC,INSTRUCTED,1.1489868,0.9500122,1
(ODD MIDDLE),(7 (A B)),CONCRETE,INSTRUCTED,1.1489868,0.76501465,1
(ODD MIDDLE),(4 (A B)),CONCRETE,INFERRED,1.1489868,0.9550171,1
(ODD B),(6 (B A)),SYMBOLIC,INFERRED,1.1489868,1.1400146,1
(EVEN MIDDLE),(3 (B A)),CONCRETE,INFERRED,1.1489868,0.9550171,1
(ODD A),(9 (B A)),SYMBOLIC,INSTRUCTED,1.1489868,0.9500122,1
(ODD B),(3 (B A)),SYMBOLIC,INSTRUCTED,1.1489868,0.9500122,1
(EVEN A),(3 (B A)),SYMBOLIC,INFERRED,1.1489868,1.1400146,1
(EVEN MIDDLE),(4 (B A)),CONCRETE,INSTRUCTED,1.1489868,0.76498413,1
(ODD MIDDLE),(9 (A B)),CONCRETE,INSTRUCTED,1.1490173,0.76498413,1
(EVEN INDEX),(9 (A B)),CONCRETE,INFERRED,1.1490173,0.9549866,1
(ODD MIDDLE),(7 (B A)),CONCRETE,INSTRUCTED,1.1490173,0.76498413,1
(ODD B),(1 (B A)),SYMBOLIC,INSTRUCTED,1.1490173,0.9499817,1
(EVEN MIDDLE),(4 (A B)),CONCRETE,INSTRUCTED,1.1490173,0.76498413,1
(EVEN INDEX),(4 (B A)),CONCRETE,INSTRUCTED,1.1490173,0.76498413,1
(ODD A),(6 (A B)),SYMBOLIC,INFERRED,1.1490173,1.1399841,1
(EVEN MIDDLE),(7 (A B)),CONCRETE,INFERRED,1.1490173,0.9549866,1
(ODD INDEX),(7 (B A)),CONCRETE,INSTRUCTED,1.1489868,0.76501465,1
(ODD INDEX),(4 (A B)),CONCRETE,INFERRED,1.1489868,0.9550171,1
(EVEN MIDDLE),(6 (B A)),CONCRETE,INSTRUCTED,1.1489868,0.76501465,1
(EVEN B),(2 (B A)),SYMBOLIC,INSTRUCTED,1.1489868,0.9500122,1
(ODD A),(1 (B A)),SYMBOLIC,INSTRUCTED,1.1489868,0.9500122,1
(EVEN B),(3 (B A)),SYMBOLIC,INFERRED,1.1489868,1.1400146,1
(ODD A),(2 (A B)),SYMBOLIC,INFERRED,1.1489868,1.1400146,1
(ODD B),(4 (A B)),SYMBOLIC,INFERRED,1.1489868,1.1400146,1
(ODD A),(9 (A B)),SYMBOLIC,INSTRUCTED,1.1489868,0.9500122,1
