Rule,Stimulus,RuleType,StimulusType,EncodingRT,ExecutionRT,Accuracy
(EVEN B),(1 (B A)),SYMBOLIC,INFERRED,1.1799927,1.302002,1
(ODD B),(1 (B A)),SYMBOLIC,INSTRUCTED,1.1799927,0.96499634,1
(EVEN B),(7 (B A)),SYMBOLIC,INFERRED,1.1799927,1.302002,1
(ODD A),(6 (A B)),SYMBOLIC,INFERRED,1.1800232,1.3019714,1
(ODD B),(2 (B A)),SYMBOLIC,INFERRED,1.1800232,1.302002,1
(ODD MIDDLE),(4 (B A)),CONCRETE,INFERRED,1.1799927,0.9869995,1
(EVEN MIDDLE),(1 (B A)),CONCRETE,INFERRED,1.1799927,0.9869995,1
(EVEN A),(3 (B A)),SYMBOLIC,INFERRED,1.1799927,1.302002,1
(ODD A),(2 (B A)),SYMBOLIC,INFERRED,1.1800232,1.302002,1
(ODD A),(9 (A B)),SYMBOLIC,INSTRUCTED,1.1799927,0.96499634,1
(EVEN INDEX),(9 (A B)),CONCRETE,INFERRED,1.1799927,0.9869995,1
(ODD B),(3 (A B)),SYMBOLIC,INSTRUCTED,1.1799927,0.96499634,1
(ODD MIDDLE),(7 (A B)),CONCRETE,INSTRUCTED,1.1800232,0.7799988,1
(ODD B),(4 (B A)),SYMBOLIC,INFERRED,1.1799927,1.302002,1
(ODD INDEX),(8 (A B)),CONCRETE,INFERRED,1.1799927,0.9869995,1
(EVEN B),(4 (B A)),SYMBOLIC,INSTRUCTED,1.1799927,0.96502686,1
(EVEN B),(9 (A B)),SYMBOLIC,INFERRED,1.1799927,1.302002,1
(ODD A),(2 (A B)),SYMBOLIC,INFERRED,1.1799927,1.302002,1
(EVEN B),(2 (A B)),SYMBOLIC,INSTRUCTED,1.1799927,0.96499634,1
(ODD A),(3 (B A)),SYMBOLIC,INSTRUCTED,1.1800232,0.96499634,1
(EVEN MIDDLE),(2 (A B)),CONCRETE,INSTRUCTED,1.1799927,0.7799988,1
(ODD INDEX),(9 (A B)),CONCRETE,INSTRUCTED,1.1799927,0.7799988,1
(ODD INDEX),(6 (A B)),CONCRETE,INFERRED,1.1799927,0.9869995,1
(ODD INDEX),(4 (A B)),CONCRETE,INFERRED,1.1800232,0.9869995,1
(EVEN B),(8 (A B)),SYMBOLIC,INSTRUCTED,1.1799927,0.96499634,1
(EVEN MIDDLE),(7 (A B)),CONCRETE,INFERRED,1.1799927,0.9869995,1
(EVEN A),(9 (A B)),SYMBOLIC,INFERRED,1.1800232,1.302002,1
